City,Population,Public Transportation Rate,Median Age,Lat,Lng
Wolcott,27515.0,4.179289986794065,35.5,41.6023196,-72.9867718
Woodbridge,198432.0,6.773941903848227,33.4,40.5575986,-74.2846022
Woodburn,28907.0,1.2690142028741909,33.5,45.143731,-122.8553724
Woodbury,35212.0,3.3702455464612417,40.1,41.3645382,-74.1059775
Woodhaven,85534.0,29.673908865391237,38.25,42.1389839,-83.24179939999999
Woodland,38790.0,1.7664670658682635,38.0,38.67851570000001,-121.7732971
Woodland Hills,69004.0,1.541235630600887,41.55,34.165357,-118.6089752
Woodland Park,26639.0,6.048141377209019,42.3,38.9938808,-105.0569301
Woodside,88939.0,68.2676353199695,35.9,39.0434157,-94.6102567
Woodstock,123686.0,1.5091682659244572,37.36666666666667,42.0409247,-74.1181971
Woodville,75390.0,0.5965668539758294,29.6,30.7753454,-94.4148791
Woonsocket,41136.0,1.13762974256729,37.8,42.00287609999999,-71.51478390000001
Wooster,43476.0,0.2296828422030005,40.3,40.8050565,-81.935143
Worcester,62015.0,3.630760156160465,33.8,42.2625932,-71.8022934
Wyandotte,25470.0,1.0852976089537052,41.3,42.21420639999999,-83.14992389999999
Wylie,49571.0,0.5963551440844072,34.5,33.0151201,-96.5388789
Wyoming,30578.0,1.453532158457599,38.9,43.0759678,-107.2902839
YPG,49624.0,0.5764988971325447,34.1,38.2247767,-85.5603411
YSLETA SUR,94566.0,1.5140003154820127,32.45,31.7417766,-106.3641506
Yabucoa,36962.0,0.17379679144385027,38.6,18.0505201,-65.8793288
Yakima,112630.0,1.241993880912694,35.03333333333333,46.6020711,-120.5058987
Yalesville,45193.0,1.1009711989283322,43.7,41.4882636,-72.8208985
Yardley,51148.0,5.698564777405824,42.1,40.245664,-74.8459972
Yauco,40276.0,1.1481440196187715,39.9,18.034964,-66.84989829999999
Yonkers,158031.0,25.30172132723759,38.325,40.9312099,-73.89874689999999
Yorba Linda,48649.0,1.17519042437432,41.9,33.88850350000001,-117.8132571
York,130080.0,1.0061122757594472,40.6,53.95996510000001,-1.0872979
Yorktown Heights,29699.0,6.9674711437565575,44.0,41.2709274,-73.7776336
Youngstown,61467.0,0.6863686931376902,42.95,41.0997803,-80.6495194
Ypsilanti,101236.0,3.7877078106126634,32.4,42.2411499,-83.61299389999999
Yuba City,77059.0,1.4108397429444912,35.15,39.1404477,-121.6169108
Yucca Valley,25045.0,0.5020431990659662,39.4,34.1141743,-116.432235
Yukon,61147.0,0.12517293629356346,34.6,64.2823274,-135
Yuma,72980.0,0.7047142956328543,31.0,32.6926512,-114.6276916
Zachary,25462.0,0.26088521050737673,34.8,39.0100512,-94.5573653
Zeeland,29038.0,0.13233040813483773,34.6,51.4940309,3.8496815
Zion,31717.0,1.738878423416896,33.6,37.2982022,-113.0263005
Zionsville,26493.0,0.07571742257893542,37.2,39.9508733,-86.261937
